count,wgs_lng,wgs_lat,time
1.0,115.92611143213085,40.43000143866892,2019-06-30-16-43-43
1.0,115.92386384407065,40.43225350917137,2019-06-30-16-43-43
1.0,115.92511219410383,40.433751305417076,2019-06-30-16-43-43
1.0,115.92611092997365,40.43399986789208,2019-06-30-16-43-43
2.0,115.92636061302655,40.433999526497466,2019-06-30-16-43-43
1.0,115.9116266376954,40.40652538734791,2019-06-30-16-43-43
1.0,115.92261822701818,40.40826413244211,2019-06-30-16-43-43
1.0,115.9056276836213,40.41002762215174,2019-06-30-16-43-43
1.0,115.92311643484724,40.41825982578274,2019-06-30-16-43-43
1.0,115.9153731019701,40.418767853544125,2019-06-30-16-43-43
1.0,115.92386544372013,40.41950841987316,2019-06-30-16-43-43
1.0,115.9148732911479,40.41976791493954,2019-06-30-16-43-43
1.0,115.91961952756525,40.42126273209583,2019-06-30-16-43-43
1.0,115.9208681498941,40.423010685331924,2019-06-30-16-43-43
1.0,115.9208680871951,40.4235104943715,2019-06-30-16-43-43
1.0,115.91662159392634,40.424014715634975,2019-06-30-16-43-43
1.0,115.91762084825776,40.42401374950179,2019-06-30-16-43-43
1.0,115.91387290505466,40.42751579471872,2019-06-30-16-43-43
1.0,115.92286551428118,40.42775650671588,2019-06-30-16-43-43
1.0,115.90987456500423,40.428268427582616,2019-06-30-16-43-43
1.0,115.91662096713544,40.429012786069265,2019-06-30-16-43-43
1.0,115.89788473203673,40.34405128993402,2019-06-30-16-43-43
1.0,115.89788470082827,40.34430121801436,2019-06-30-16-43-43
1.0,115.896383723462,40.34705052806848,2019-06-30-16-43-43
1.0,115.92387427256315,40.34903202706831,2019-06-30-16-43-43
1.0,115.89613323066887,40.35004965804239,2019-06-30-16-43-43
1.0,115.91787991419972,40.350038524405754,2019-06-30-16-43-43
1.0,115.90663486623843,40.35179641639067,2019-06-30-16-43-43
1.0,115.92437335534625,40.35178057917507,2019-06-30-16-43-43
1.0,115.90063455930445,40.35204850064688,2019-06-30-16-43-43
2.0,115.90688476956463,40.35229614301626,2019-06-30-16-43-43
1.0,115.92487267407982,40.35252970868728,2019-06-30-16-43-43
1.0,115.92537204126039,40.3527789757124,2019-06-30-16-43-43
1.0,115.92612111262203,40.35277796764439,2019-06-30-16-43-43
1.0,115.89688316868364,40.35329866277363,2019-06-30-16-43-43
1.0,115.90613467396334,40.35379606279329,2019-06-30-16-43-43
1.0,115.92587130057214,40.353778008166245,2019-06-30-16-43-43
1.0,115.89713318249505,40.354048422557554,2019-06-30-16-43-43
1.0,115.89738319272352,40.3547981789412,2019-06-30-16-43-43
1.0,115.89713290147425,40.35629774681625,2019-06-30-16-43-43
1.0,115.897132870248,40.3565476713718,2019-06-30-16-43-43
1.0,115.89963374749216,40.356547357001915,2019-06-30-16-43-43
1.0,115.89963371626807,40.35679728148442,2019-06-30-16-43-43
1.0,115.89988378416058,40.35679723482687,2019-06-30-16-43-43
1.0,115.9061342992998,40.35679516134687,2019-06-30-16-43-43
1.0,115.90613426807558,40.35704508575547,2019-06-30-16-43-43
1.0,115.9071341384423,40.35704459133001,2019-06-30-16-43-43
1.0,115.91488108042651,40.35753908152499,2019-06-30-16-43-43
1.0,115.90813385641819,40.35779382466655,2019-06-30-16-43-43
1.0,115.9093835071463,40.35804301111807,2019-06-30-16-43-43
1.0,115.91213245311691,40.358291064559324,2019-06-30-16-43-43
1.0,115.92262445597541,40.35853073384622,2019-06-30-16-43-43
1.0,115.90188394701907,40.35879615468113,2019-06-30-16-43-43
1.0,115.92387305319326,40.35877911270246,2019-06-30-16-43-43
1.0,115.92412276825603,40.35877879554882,2019-06-30-16-43-43
1.0,115.92462218778343,40.358778153124135,2019-06-30-16-43-43
1.0,115.9251215619327,40.35902742372469,2019-06-30-16-43-43
1.0,115.92562095329718,40.359026759732096,2019-06-30-16-43-43
1.0,115.92612029935673,40.35927600875272,2019-06-30-16-43-43
1.0,115.90238392016482,40.35954577971677,2019-06-30-16-43-43
1.0,115.92262433090522,40.35953042899901,2019-06-30-16-43-43
1.0,115.91612995523569,40.36003720322142,2019-06-30-16-43-43
1.0,115.9023838264827,40.360295550329184,2019-06-30-16-43-43
1.0,115.92636982635175,40.36052528503517,2019-06-30-16-43-43
2.0,115.91762876597016,40.360785540979165,2019-06-30-16-43-43
1.0,115.92636979506467,40.36077520834967,2019-06-30-16-43-43
1.0,115.92062615243951,40.36103229963262,2019-06-30-16-43-43
1.0,115.9213754258417,40.361031446405654,2019-06-30-16-43-43
1.0,115.92037635619928,40.36128250171239,2019-06-30-16-43-43
1.0,115.92512124912797,40.3615266579634,2019-06-30-16-43-43
1.0,115.92587033087808,40.36152565794452,2019-06-30-16-43-43
1.0,115.92562060918374,40.36177591699301,2019-06-30-16-43-43
1.0,115.91488051806517,40.3620377058046,2019-06-30-16-43-43
1.0,115.92087563244348,40.36328132387227,2019-06-30-16-43-43
1.0,115.89713199577251,40.363545529414786,2019-06-30-16-43-43
1.0,115.89738209968233,40.3635455103923,2019-06-30-16-43-43
1.0,115.89738206844638,40.3637954328367,2019-06-30-16-43-43
1.0,115.91837776286143,40.36403378368305,2019-06-30-16-43-43
1.0,115.91188156479826,40.36628877963378,2019-06-30-16-43-43
1.0,115.91512983156811,40.366286167014806,2019-06-30-16-43-43
1.0,115.90063274813275,40.36654407622006,2019-06-30-16-43-43
1.0,115.91587925008123,40.36703526153866,2019-06-30-16-43-43
1.0,115.91612908021192,40.367035032562576,2019-06-30-16-43-43
1.0,115.90888248969306,40.36729045575472,2019-06-30-16-43-43
1.0,115.91537954762886,40.36728563252488,2019-06-30-16-43-43
1.0,115.91612904895605,40.36728495397779,2019-06-30-16-43-43
1.0,115.89738568951572,40.334803947290766,2019-06-30-16-43-43
1.0,115.92512459434437,40.334784477624765,2019-06-30-16-43-43
1.0,115.89813591722618,40.33530373505692,2019-06-30-16-43-43
1.0,115.89838600674189,40.33530370501593,2019-06-30-16-43-43
1.0,115.8986360302676,40.335803533268454,2019-06-30-16-43-43
1.0,115.92362614762895,40.33628598798441,2019-06-30-16-43-43
1.0,115.92362611638835,40.336535918260616,2019-06-30-16-43-43
1.0,115.9258733952274,40.337032851371674,2019-06-30-16-43-43
1.0,115.89663480555161,40.33930273797595,2019-06-30-16-43-43
1.0,115.89813523083195,40.34080219112256,2019-06-30-16-43-43
1.0,115.89788473203673,40.34405128993402,2019-06-30-16-43-43
1.0,115.89788470082827,40.34430121801436,2019-06-30-16-43-43
1.0,115.896383723462,40.34705052806848,2019-06-30-16-43-43
1.0,115.92387427256315,40.34903202706831,2019-06-30-16-43-43
1.0,115.89613323066887,40.35004965804239,2019-06-30-16-43-43
1.0,115.91787991419972,40.350038524405754,2019-06-30-16-43-43
1.0,115.90663486623843,40.35179641639067,2019-06-30-16-43-43
1.0,115.92437335534625,40.35178057917507,2019-06-30-16-43-43
1.0,115.90063455930445,40.35204850064688,2019-06-30-16-43-43
2.0,115.90688476956463,40.35229614301626,2019-06-30-16-43-43
1.0,115.92487267407982,40.35252970868728,2019-06-30-16-43-43
1.0,115.92537204126039,40.3527789757124,2019-06-30-16-43-43
1.0,115.92612111262203,40.35277796764439,2019-06-30-16-43-43
1.0,115.89688316868364,40.35329866277363,2019-06-30-16-43-43
1.0,115.90613467396334,40.35379606279329,2019-06-30-16-43-43
1.0,115.92587130057214,40.353778008166245,2019-06-30-16-43-43
1.0,115.89713318249505,40.354048422557554,2019-06-30-16-43-43
1.0,115.89738319272352,40.3547981789412,2019-06-30-16-43-43
1.0,115.89713290147425,40.35629774681625,2019-06-30-16-43-43
1.0,115.897132870248,40.3565476713718,2019-06-30-16-43-43
1.0,115.89963374749216,40.356547357001915,2019-06-30-16-43-43
1.0,115.89963371626807,40.35679728148442,2019-06-30-16-43-43
1.0,115.89988378416058,40.35679723482687,2019-06-30-16-43-43
1.0,115.9061342992998,40.35679516134687,2019-06-30-16-43-43
1.0,115.90613426807558,40.35704508575547,2019-06-30-16-43-43
1.0,115.9071341384423,40.35704459133001,2019-06-30-16-43-43
1.0,115.91488108042651,40.35753908152499,2019-06-30-16-43-43
1.0,115.90813385641819,40.35779382466655,2019-06-30-16-43-43
1.0,115.9093835071463,40.35804301111807,2019-06-30-16-43-43
1.0,115.91213245311691,40.358291064559324,2019-06-30-16-43-43
1.0,115.90263812941075,40.326055289633075,2019-06-30-16-43-43
1.0,115.89963746069671,40.32680583239411,2019-06-30-16-43-43
1.0,115.89788660391308,40.3290554754027,2019-06-30-16-43-43
1.0,115.89938707736377,40.32930520259219,2019-06-30-16-43-43
1.0,115.89988721672368,40.32930511206349,2019-06-30-16-43-43
1.0,115.89988718553735,40.32955504431159,2019-06-30-16-43-43
1.0,115.8996370864773,40.32980502314146,2019-06-30-16-43-43
1.0,115.89963705529011,40.330054955249764,2019-06-30-16-43-43
1.0,115.89988712316368,40.33005490859803,2019-06-30-16-43-43
1.0,115.89688588371513,40.33155487701034,2019-06-30-16-43-43
1.0,115.90038706093017,40.331554398141236,2019-06-30-16-43-43
1.0,115.89888654929251,40.332304464392,2019-06-30-16-43-43
1.0,115.90088698419784,40.333053874035635,2019-06-30-16-43-43
1.0,115.92337670652502,40.33403692404919,2019-06-30-16-43-43
1.0,115.89938645356445,40.334303834243435,2019-06-30-16-43-43
1.0,115.89888626855885,40.33455384453072,2019-06-30-16-43-43
1.0,115.89738568951572,40.334803947290766,2019-06-30-16-43-43
1.0,115.92512459434437,40.334784477624765,2019-06-30-16-43-43
1.0,115.89813591722618,40.33530373505692,2019-06-30-16-43-43
1.0,115.89838600674189,40.33530370501593,2019-06-30-16-43-43
1.0,115.8986360302676,40.335803533268454,2019-06-30-16-43-43
1.0,115.92362614762895,40.33628598798441,2019-06-30-16-43-43
1.0,115.92362611638835,40.336535918260616,2019-06-30-16-43-43
1.0,115.9258733952274,40.337032851371674,2019-06-30-16-43-43
1.0,115.89663480555161,40.33930273797595,2019-06-30-16-43-43
1.0,115.89813523083195,40.34080219112256,2019-06-30-16-43-43
1.0,115.89788473203673,40.34405128993402,2019-06-30-16-43-43
1.0,115.89788470082827,40.34430121801436,2019-06-30-16-43-43
1.0,115.896383723462,40.34705052806848,2019-06-30-16-43-43
1.0,115.92387427256315,40.34903202706831,2019-06-30-16-43-43
1.0,115.89638709259776,40.32005797147013,2019-06-30-16-43-43
1.0,115.89888801489244,40.32055760950202,2019-06-30-16-43-43
1.0,115.89638665608477,40.32355705262528,2019-06-30-16-43-43
1.0,115.89863730901932,40.32555632550239,2019-06-30-16-43-43
1.0,115.90263812941075,40.326055289633075,2019-06-30-16-43-43
1.0,115.89963746069671,40.32680583239411,2019-06-30-16-43-43
1.0,115.89788660391308,40.3290554754027,2019-06-30-16-43-43
1.0,115.89938707736377,40.32930520259219,2019-06-30-16-43-43
1.0,115.89988721672368,40.32930511206349,2019-06-30-16-43-43
1.0,115.89988718553735,40.32955504431159,2019-06-30-16-43-43
1.0,115.8996370864773,40.32980502314146,2019-06-30-16-43-43
1.0,115.89963705529011,40.330054955249764,2019-06-30-16-43-43
1.0,115.89988712316368,40.33005490859803,2019-06-30-16-43-43
1.0,115.89688588371513,40.33155487701034,2019-06-30-16-43-43
1.0,115.90038706093017,40.331554398141236,2019-06-30-16-43-43
1.0,115.89888654929251,40.332304464392,2019-06-30-16-43-43
1.0,115.90088698419784,40.333053874035635,2019-06-30-16-43-43
1.0,115.92337670652502,40.33403692404919,2019-06-30-16-43-43
1.0,115.89938645356445,40.334303834243435,2019-06-30-16-43-43
1.0,115.89888626855885,40.33455384453072,2019-06-30-16-43-43
1.0,115.89738568951572,40.334803947290766,2019-06-30-16-43-43
1.0,115.92512459434437,40.334784477624765,2019-06-30-16-43-43
1.0,115.89813591722618,40.33530373505692,2019-06-30-16-43-43
1.0,115.89838600674189,40.33530370501593,2019-06-30-16-43-43
1.0,115.8986360302676,40.335803533268454,2019-06-30-16-43-43
1.0,115.92362614762895,40.33628598798441,2019-06-30-16-43-43
1.0,115.92362611638835,40.336535918260616,2019-06-30-16-43-43
1.0,115.9258733952274,40.337032851371674,2019-06-30-16-43-43
1.0,115.89663480555161,40.33930273797595,2019-06-30-16-43-43
2.0,115.92412910971157,40.30804278673209,2019-06-30-16-43-43
1.0,115.92537741481178,40.30979072565775,2019-06-30-16-43-43
1.0,115.89638709259776,40.32005797147013,2019-06-30-16-43-43
1.0,115.89888801489244,40.32055760950202,2019-06-30-16-43-43
1.0,115.89638665608477,40.32355705262528,2019-06-30-16-43-43
1.0,115.89863730901932,40.32555632550239,2019-06-30-16-43-43
1.0,115.90263812941075,40.326055289633075,2019-06-30-16-43-43
1.0,115.89963746069671,40.32680583239411,2019-06-30-16-43-43
1.0,115.89788660391308,40.3290554754027,2019-06-30-16-43-43
1.0,115.89938707736377,40.32930520259219,2019-06-30-16-43-43
1.0,115.89988721672368,40.32930511206349,2019-06-30-16-43-43
1.0,115.89988718553735,40.32955504431159,2019-06-30-16-43-43
1.0,115.8996370864773,40.32980502314146,2019-06-30-16-43-43
1.0,115.89963705529011,40.330054955249764,2019-06-30-16-43-43
1.0,115.89988712316368,40.33005490859803,2019-06-30-16-43-43
1.0,115.89815234074872,40.20333129430266,2019-06-30-16-43-43
1.0,115.8989074630802,40.1640863324367,2019-06-30-16-43-43
1.0,115.9096571914073,40.16708181187648,2019-06-30-16-43-43
1.0,115.8989074630802,40.1640863324367,2019-06-30-16-43-43
1.0,115.9096571914073,40.16708181187648,2019-06-30-16-43-43
1.0,115.91865848941502,40.115329542375974,2019-06-30-16-43-43
1.0,115.91865848941502,40.115329542375974,2019-06-30-16-43-43
1.0,115.91865848941502,40.115329542375974,2019-06-30-16-43-43
