OBJECTID,x,y
365,115.95222846060456,39.85555572749304
366,115.95223665835579,39.84660310281534
367,115.95224642429282,39.837651043203266
368,115.95225589055889,39.82869891177239
369,115.95226325380975,39.819746094250945
370,115.95226716453014,39.81079213203541
371,115.95226701839371,39.80183682158368
372,115.95226308676258,39.7928802587075
373,115.95225645814722,39.78392281822736
374,115.95224880325479,39.774965073407266
375,115.95224201433855,39.76600767258191
376,115.95223779670042,39.757051199621536
377,115.95223730053239,39.74809604835763
378,115.9522408725795,39.73914233806767
379,115.95224798124376,39.73018988824396
380,115.95225733130678,39.72123825806768
381,115.9522671435121,39.71228684204013
382,115.9522755386573,39.70333500110558
383,115.9522809432795,39.69438220094883
384,115.95228242935501,39.685428127614614
385,115.95227991467502,39.67647275550436
386,115.95227418063372,39.667516353094605
387,115.9522667035803,39.65855942516919
388,115.95225933613258,39.649602604059076
389,115.95225390724465,39.640646513384866
390,115.95225182736164,39.63169163372182
391,115.95225378390492,39.62273819918167
392,115.96379254436158,40.49142045241495
393,115.96378666409704,40.48246656961171
394,115.96378388795294,40.473513665947486
395,115.96378506609959,40.46456203588337
396,115.96379019497942,40.45561167738805
397,115.9637984180332,40.4466622925041
398,115.9638082105775,40.437713351803524
399,115.96381770892896,40.42876420879613
400,115.96382511272868,40.41981423957705
401,115.9638290736148,40.41086297756252
402,115.96382898633377,40.401910214234306
403,115.96382511944108,40.39295604416183
404,115.9638185573673,40.38400084460564
405,115.96381096634721,40.37504519412887
406,115.9638042347348,40.36608974780552
407,115.96380006534754,40.35713509597635
408,115.96379960784434,40.348181637044476
409,115.96380321050354,40.33922949176167
410,115.96381034499565,40.33027847749067
411,115.96381972039937,40.32132814797625
412,115.96382956185579,40.31237789001542
413,115.9638379937105,40.30342705613897
414,115.96384344443327,40.294475104651795
415,115.96384498590129,40.28552171680289
416,115.96384253379668,40.276566865804064
417,115.96383686585077,40.26761082281903
418,115.96382945398662,40.25865409865406
419,115.96382214658871,40.24969733375907
420,115.96381676948393,40.240741160300445
421,115.96381473177182,40.23178606608548
422,115.9638167216004,40.22283228970897
423,115.96382255756953,40.21387976954158
424,115.96383122785036,40.2049281575502
425,115.9638411085845,40.1959768949419
426,115.9638503144213,40.187025333279564
427,115.96385710552374,40.17807287490893
428,115.96386026317863,40.16911910237934
429,115.96385935292224,40.160163868928336
430,115.96385481837213,40.15120733051532
431,115.9638478855,40.14224991251262
432,115.96384029800276,40.13329221826808
433,115.96383394089116,40.124334899296606
434,115.96383043355172,40.11537851513225
435,115.96383078013207,40.1064234130947
436,115.96383515273003,40.09746965391336
437,115.96384285419981,40.088516999245044
438,115.96385246861357,40.07956496375494
439,115.96386216690505,40.07061292049312
440,115.9638701017173,40.06166023680006
441,115.96387480621745,40.05270641139456
442,115.9638755107804,40.04375118305419
443,115.96387230917233,40.0347945874422
444,115.96386613834983,40.02583694983622
445,115.96385857622751,40.01687881535299
446,115.96385150106272,40.00792083175295
447,115.96384668598364,39.99896361013826
448,115.96384541619221,39.990007593619154
449,115.96384821148422,39.9810529622923
450,115.96385471399536,39.9720995950269
451,115.96386376541696,39.963147096283365
452,115.96387365701926,39.95419488214936
453,115.96388249851435,39.945242306998125
454,115.96388862613122,39.93628880341376
455,115.96389096180864,39.92733400517652
456,115.9638892459589,39.918377826769756
457,115.96388409354826,39.909420482266114
458,115.96387686137835,39.90046243954064
459,115.96386935521075,39.891504319718855
460,115.96386343995324,39.88254676358419
461,115.96386063705756,39.87359029379141
462,115.96386179604359,39.86463520262768
463,115.96386691106765,39.855681489536195
464,115.9638751221429,39.84672886186742
465,115.96388490075692,39.837776798668955
466,115.96389437982295,39.82882466371919
467,115.96390175673923,39.819871843385805
468,115.96390568254549,39.8109178795437
469,115.96390555316329,39.801962568865235
470,115.96390163984262,39.793006007066765
471,115.96389503064576,39.78404856858416
472,115.96388739559214,39.775090826090484
473,115.96388062615594,39.766133427250615
474,115.96387642693674,39.75717695533094
475,115.96387594765291,39.74822180375579
476,115.96387953490714,39.73926809168049
477,115.96388665732118,39.730315638787
478,115.96389602021063,39.72136400471698
479,115.96390584505174,39.71241258460349
480,115.96391425341494,39.70346074005757
481,115.96391967248368,39.694507937322065
482,115.96392117461482,39.685553862771066
483,115.96391867763278,39.67659849083605
484,115.96391296261034,39.66764208971807
485,115.96390550528994,39.658685163679394
486,115.96389815752806,39.649728344395875
487,115.96389274752676,39.64077225484098
488,115.96389068515123,39.631817375090954
489,115.96389265754055,39.62286393901481
490,115.97546389828514,40.491432827697004
491,115.97545802855252,40.48247894725847
492,115.97545526203412,40.47352604515103
493,115.97545644865274,40.46457441561376
494,115.97546158485217,40.455624056615925
495,115.97546981432346,40.446674670423135
496,115.97547961282756,40.437725728004395
497,115.97548911722343,40.428776583354264
498,115.9754965276752,40.41982661303565
499,115.97550049621196,40.41087535081464
500,115.97550041775527,40.401922588329676
501,115.97549656078237,40.392968420080095
502,115.97549000940894,40.38401322304439
503,115.97548242938602,40.375057575352244
504,115.97547570851883,40.36610213158598
505,115.97547154912978,40.35714748164258
506,115.97547110054339,40.348194023625176
507,115.97547471093696,40.33924187819444
508,115.9754818521353,40.33029086285059
509,115.975491233593,40.32134053167452
510,115.97550108096718,40.312390271925054
511,115.97550951914769,40.30343943662045
512,115.97551497705967,40.294487484473514
513,115.9755165268486,40.28553409697384
514,115.97551408422065,40.27657924735474
515,115.97550842668154,40.26762320657772
516,115.97550102572785,40.258666485066364
517,115.97549372920795,40.24970972278977
518,115.97548836241886,40.240753551438814
519,115.97548633405098,40.23179845845352
520,115.97548833205268,40.2228446822491
521,115.97549417507693,40.21389216124329
522,115.97550285158933,40.204940547666496
523,115.97551273820304,40.19598928314843
524,115.97552195011414,40.18703771974214
525,115.97552874798909,40.17808526024519
526,115.9755319134668,40.169131487523046
527,115.9755310122087,40.16017625492568
528,115.97552648770373,40.151219718297156
529,115.97551956556893,40.1422623026913
530,115.97551198899646,40.133304611002764
531,115.97550564245113,40.124347294256005
532,115.97550214485,40.11539091156337
533,115.97550250004973,40.106435809982834
534,115.97550688009859,40.09748205019885
535,115.97551458805344,40.08852939404987
536,115.97552420839736,40.07957735656972
537,115.97553391259382,40.07062531128421
538,115.97554185382009,40.06167262601378
539,115.97554656566663,40.05271879985793
540,115.9755472787301,40.043763571793676
541,115.97554408674918,40.03480697745985
542,115.97553792640977,40.02584934189091
543,115.9755303751706,40.0168912097938
544,115.97552331074613,40.00793322844078
545,115.97551850575145,39.99897600847274
546,115.97551724501663,39.99001999266522
547,115.97552004818712,39.98106536097958
548,115.97552655750285,39.972111992378316
549,115.97553561499085,39.96315949162358
550,115.97554551241588,39.954207275247654
551,115.975554360036,39.945254698115114
552,115.97556049456011,39.93630119324204
553,115.97556283823725,39.927346394688314
554,115.97556113155404,39.91839021700466
555,115.9755559892993,39.90943287410422
556,115.9755487678833,39.90047483351003
557,115.97554127254664,39.89151671587878
558,115.97553536765861,39.88255916150914
559,115.97553257423138,39.87360269266016
560,115.97553374153938,39.864647601397905
561,115.97553886374112,39.85569388716735
562,115.97554708109882,39.846741257543094
563,115.97555686554196,39.83778919197071
564,115.97556635052261,39.82883705471405
565,115.97557373395843,39.81988423260902
566,115.97557766727704,39.81093026788057
567,115.97557754657339,39.80197495735782
568,115.975573643019,39.793018396686925
569,115.97556704436293,39.78406096002178
570,115.97555942014364,39.77510321960222
571,115.97555266129022,39.76614582260201
572,115.97554847191063,39.757189351844495
573,115.97554800139156,39.74823420045502
574,115.97555159623603,39.739280487499045
575,115.97555872521963,39.7303280327972
576,115.97556809403189,39.72137639632835
577,115.97557792466195,39.71242497368824
578,115.97558633922088,39.70347312697601
579,115.97559176534403,39.694520322842685
580,115.97559327565439,39.685566247903125
581,115.9755907879995,39.676610876610305
582,115.97558508322754,39.66765447696308
583,115.97557763665677,39.65869755284128
584,115.9755702996109,39.64974073544032
585,115.97556489976583,39.640784647258904
586,115.97556284658069,39.631829768006924
587,115.97556482699676,39.62287633137498
588,115.98717657638657,40.491316544445
589,115.98717070683853,40.48236266423914
590,115.98716794003425,40.47340976188613
591,115.98716912576808,40.46445813149444
592,115.98717426048454,40.45550777103466
593,115.98718248800448,40.44655838290545
594,115.98719228431936,40.4376094383117
595,115.98720178656905,40.428660291535664
596,115.98720919518809,40.41971031941749
597,115.98721316240767,40.41075905593076
598,115.98721308323965,40.401806292807265
599,115.98720922612094,40.39285212450577
600,115.98720267500467,40.38389692783917
601,115.98719509539168,40.374941280681966
602,115.98718837480327,40.36598583732667
603,115.98718421530509,40.35703118740853
604,115.98718376604813,40.348077728853916
605,115.98718737515732,40.339125582270356
606,115.98719451453745,40.330174565240355
607,115.98720389383817,40.32122423204463
608,115.9872137389841,40.31227397021598
609,115.9872221751467,40.30332313306155
610,115.98722763148643,40.29437117953581
611,115.98722918028744,40.28541779127105
612,115.98722673726824,40.276462941513984
613,115.98722107981817,40.267506901107474
614,115.98721367921331,40.25855018024992
615,115.9872063830247,40.249593418626915
616,115.98720101627481,40.240637247648834
617,115.98719898744177,40.23168215453895
618,115.98720098437022,40.22272837760675
619,115.98720682574077,40.21377585529854
620,115.98721550017183,40.20482424000132
621,115.9872253845211,40.19587297359546
622,115.9872345942677,40.18692140842435
623,115.9872413903386,40.177968947552934
624,115.98724455455458,40.169015174033746
625,115.98724365264171,40.16005994128357
626,115.98723912802252,40.15110340507889
627,115.98723220613081,40.14214599028599
628,115.98722462989775,40.13318829953224
629,115.98721828350536,40.124230983552614
630,115.98721478562727,40.11527460121035
631,115.98721513996901,40.1063194994088
632,115.98721951855315,40.0973657388062
633,115.98722722454175,40.08841308134882
634,115.98723684263109,40.079461042288976
635,115.98724654455918,40.07050899543404
636,115.9872544837797,40.06155630888825
637,115.98725919410195,40.05260248197598
638,115.98725990623713,40.043647253792166
639,115.98725671390972,40.03469065996131
640,115.98725055366583,40.02573302537453
641,115.9872430027285,40.01677489449696
642,115.98723593853114,40.00781691431251
643,115.98723113342288,39.99885969518928
644,115.98722987204077,39.989903679704845
645,115.98723267395224,39.980949047740424
646,115.98723918145117,39.971995678313746
647,115.987248236739,39.96304317636553
648,115.98725813183685,39.954090958691005
649,115.98726697728559,39.94513838044497
650,115.98727311004215,39.93618487489843
651,115.98727545251595,39.927230076276096
652,115.98727374523206,39.91827389916819
653,115.98726860288755,39.909316557393616
654,115.98726138169059,39.90035851826746
655,115.98725388661212,39.89140040216922
656,115.98724798174243,39.882442849110824
657,115.98724518786555,39.87348638111684
658,115.98724635412856,39.86453129012223
659,115.98725147469099,39.85557757557267
660,115.98725968994445,39.84662494517508
661,115.98726947204764,39.83767287861008
662,115.98727895473189,39.82872074042809
663,115.98728633618356,39.819767917741096
664,115.98729026803083,39.81081395298012
665,115.98729014645821,39.80185864306622
666,115.98728624259671,39.79290208360366
667,115.98727964403352,39.783944648579464
668,115.98727202005838,39.77498690997719
669,115.98726526131804,39.76602951467985
670,115.98726107166553,39.75707304524825
671,115.9872606003153,39.74811789463027
672,115.98726419371853,39.739164181837516
673,115.98727132073078,39.73021172677211
674,115.98728068723571,39.7212600896118
675,115.98729051548828,39.71230866622524
676,115.98729892787959,39.70335681899912
677,115.98730435227866,39.694404014824755
678,115.98730586144593,39.68544994045818
679,115.98730337324096,39.67649457036431
680,115.98729766839594,39.66753817242204
681,115.98729022200973,39.65858125028473
682,115.9872828851304,39.64962443486335
683,115.98727748516089,39.640668348375215
684,115.98727543134963,39.63171347031271
685,115.98727741053519,39.62276003426006
686,115.99892191655661,40.49110261488597
687,115.9989160388446,40.48214873305784
688,115.99891326386988,40.47319582895649
689,115.99891444142496,40.46424419665716
690,115.99891956795443,40.455293834132156
691,115.99892778728083,40.44634444381675
692,115.99893757539833,40.43739549697944
693,115.99894706944939,40.428446347979275
694,115.99895446987038,40.419496373730084
695,115.99895842889337,40.41054510826054
696,115.99895834153054,40.40159234332784
697,115.99895447621869,40.39263817338153
698,115.99894791691035,40.38368297519281
699,115.99894032910501,40.37472732657103
700,115.99893360032156,40.36577188173413
701,115.99892943262283,40.35681723024965
702,115.99892897515747,40.347863769998526
703,115.99893257604963,40.33891162157544
704,115.99893970720518,40.329960602585885
705,115.99894907827635,40.321010267364564
706,115.99895891519047,40.31206000351742
707,115.99896734312132,40.303109164428214
708,115.99897279123067,40.29415720911527
709,115.99897433180307,40.285203819248835
710,115.99897188055716,40.27624896808013
711,115.99896621488196,40.26729292642237
712,115.99895880605237,40.25833620441651
713,115.99895150163746,40.249379441675195
714,115.99894612665682,40.2404232695362
715,115.99894408958585,40.23146817516657
716,115.99894607826775,40.222514396848815
717,115.99895191138346,40.21356187303768
718,115.99896057755345,40.20461025616247
719,115.99897045363835,40.195658988170315
720,115.99897965511988,40.1867074214814
721,115.99898644292671,40.17775495923095
722,115.99898959888044,40.16880118452065
723,115.99898868870741,40.15984595078524
724,115.99898415582994,40.15088941378434
725,115.99897722568105,40.14193199833639
726,115.99896964119014,40.132974306999856
727,115.99896328653664,40.124016990434576
728,115.9989597803912,40.11506060743884
729,115.99896012645722,40.10610550487573
730,115.99896449675687,40.09715174339701
731,115.9989721944537,40.08819908497799
732,115.9989818042467,40.07924704492889
733,115.99899149787679,40.07029499713128
734,115.99899942879985,40.06134230976365
735,115.99900413082635,40.052388482208904
736,115.99900483466796,40.04343325359264
737,115.99900163404914,40.03447665953591
738,115.99899546551546,40.02551902489297
739,115.9989879062886,40.01656089406637
740,115.99898083379954,40.007602913964995
741,115.99897602039444,39.99864569488551
742,115.99897475070772,39.98968967935339
743,115.99897754430557,39.980735047228706
744,115.99898404348274,39.97178167754381
745,115.99899309044298,39.96282917528643
746,115.99900297721047,39.95387695732071
747,115.99901181432864,39.94492437887701
748,115.99901793875617,39.935970873292305
749,115.9990202729031,39.9270160748336
750,115.99901855729468,39.91805989810103
751,115.99901340662772,39.9091025568889
752,115.99900617710931,39.90014451845816
753,115.99899867370833,39.89118640311593
754,115.99899276051217,39.882228850798775
755,115.99898995830186,39.873272383469256
756,115.99899111622263,39.86431729302731
757,115.99899622843397,39.85536357891832
758,115.99900443532933,39.84641094888366
759,115.99901420907042,39.83745888266511
760,115.99902368339148,39.82850674488739
761,115.99903105648097,39.81955392273355
762,115.9990349799682,39.810599958687185
763,115.999034850038,39.8016446496923
764,115.99903093782136,39.79268809134165
765,115.99902433090466,39.783730657578424
766,115.99901669857596,39.774772920318966
767,115.99900993147928,39.76581552636974
768,115.99900573346453,39.75685905822194
769,115.99900525374372,39.747903908775875
770,115.99900883876714,39.73895019702812
771,115.99901595739155,39.72999774290138
772,115.99902531550332,39.721046106624826
773,115.99903513536057,39.71209468413752
774,115.99904353935688,39.703142837899954
775,115.99904895536287,39.69419003486455
776,115.99905045613963,39.68523596182263
